Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Fácil;Entretenimiento: Videojuegos;En Divinity: Original Sin II, ¿cómo se llama el personaje de origen esquelético?;Fane;Lohse;El Príncipe Rojo;No hay personajes de origen esquelético
Fácil;Entretenimiento: Videojuegos;"¿En qué año entró el juego ""Overwatch"" en beta cerrada?";2015;2013;2011;2016
Fácil;Deportes;En el bowling, ¿cuál es el término para conseguir tres strikes consecutivos?;Turquía;Flamenco;Birdie;Eagle
Fácil;Historia;¿Cuál de estos países permaneció neutral durante la Segunda Guerra Mundial?;Suiza;Reino Unido;Francia;Italia
Fácil;Ciencia: Matemáticas;¿Cuántos lados tiene una tira Möbius?;1;2;3;4
Fácil;Entretenimiento: Cine;"¿Cómo se llama la isla sobre la que está construido ""Jurassic Park""?";Isla Nublar;Isla Sorna;Isla Muerta;Isla Peña
Fácil;Entretenimiento: Televisión;"En ""Star Trek: Voyager"", ¿en qué episodio estableció Voyager comunicación en tiempo real con el Cuartel General de la Flota Estelar?";Explorador;Mensaje en una botella;Alguien que me vigile;Contrapunto
Fácil;Geografía;¿Cuál es la capital de Indonesia?;Yakarta;Bandung;Medan;Palembang
Fácil;Arte;"¿Quién pintó ""La noche estrellada""?";Vincent van Gogh;Edvard Munch;Pablo Picasso;Claude Monet
Fácil;Conocimientos generales;"¿Qué es ""dabbing""?";Un baile;Un procedimiento médico;Un deporte;Un idioma
Fácil;Deportes;¿Cuál de los siguientes deportes no forma parte del triatlón?;Equitación;Ciclismo;Natación;Carrera
Fácil;Entretenimiento: Videojuegos;"En el juego ""Dead Rising"", ¿cuál es la profesión del personaje principal Frank West?";Fotoperiodista;Artista de motos;Camarero;Mecánica
Fácil;Entretenimiento: Música;"¿Qué exestrella de boy-band lanzó el éxito en solitario ""Angels"" en 1997?";Robbie Williams;Justin Timberlake;Harry Styles;Gary Barlow
Fácil;Conocimientos generales;¿Cómo se llama la empresa en Lethal Company?;La Compañía;Planeta Chatarra Co.;Robótica Letal;Gordian Shipping Co.
Fácil;Deportes;¿Cómo se llama el estadio local del Manchester United?;Old Trafford;Anfield;Estadio de la Ciudad de Manchester;Parque St James
Fácil;Entretenimiento: Música;"Una canción clásica de 1976 de Blue Oyster Cult incluye el consejo ""No temas a the"" ¿qué?";Reaper;Oscuro;Silencio;Payasos
Fácil;Conocimientos generales;¿La imagen de qué presidente aparece en el raro billete de 2 dólares de la moneda estadounidense?;Thomas Jefferson;Martin Van Buren;Ulysses Grant;John Quincy Adams
Fácil;Entretenimiento: Videojuegos;"En PROTOTYPE 2. ¿a quién se le llama ""Tango Primary""?";James Heller;Alex Mercer;Dana Mercer;¿Algún Goliat por ahí
Fácil;Conocimientos generales;¿Quién inventó la primera tableta de chocolate en 1847?;Joseph Fry;Andrew Johnson;John Cadbury;John Tyler
Fácil;Entretenimiento: Videojuegos;En los juegos de Pokémon de segunda generación, ¿con qué Pokémon puedes empezar?;Chikorita, Cyndaquil y Totodile;Bulbasaur;Charmander;y Squirtle
Fácil;Entretenimiento: Televisión;"¿El actor británico David Morrissey protagoniza qué papel en ""The Walking Dead""?";El gobernador;Negan;Rick Grimes;Daryl Dixon
Fácil;Arte;¿Cuál es otro nombre para La Gioconda / La Joconde?;La Mona Lisa;La chica con un pendiente de perla;La noche estrellada;Girasoles
Fácil;Entretenimiento: Televisión;¿En qué estado de América nació y creció el Príncipe Fresco de Bel-Air?;Pensilvania;Florida;California;Nueva Jersey
Fácil;Entretenimiento: Videojuegos;"¿Cuál es el nombre del mundo en el que transcurre el MMO ""RuneScape""?";Gielinor;Glindor;Azeroth;Zaros
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Cuál de estos dibujos animados tenía un personaje llamado Heinz Doofenshmirtz?;Phineas & Ferb;Ren & Stimpy;Ben 10;Batman: La Serie Animada
Fácil;Entretenimiento: Libros;¿Cuál es el segundo libro de la serie 'Canción de Hielo y Fuego' de George R. R. Martin?;Un choque de reyes;Una danza con dragones;Una tormenta de espadas;Un banquete para cuervos
Fácil;Entretenimiento: Videojuegos;En la serie Halo, ¿qué era de SPARTAN es Master Chief?;SPARTAN-II;SPARTAN-I;SPARTAN-III;SPARTAN-IV
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Cuál es el nombre de las criaturas contra las que luchan los protagonistas del programa web RWBY?;Grimm;Reavers;Sin corazón;Oscuros
Fácil;Geografía;¿Cuál es la provincia más pequeña de Canadá?;Isla del Príncipe Eduardo;Nuevo Brunswick;Nueva Escocia;Yukon
Fácil;Entretenimiento: Videojuegos;En Night In The Woods, ¿dónde trabaja Gregg?;Halcón Snack;Viejo pico;"Puesto avanzado de vídeo ""Too""";Burro de la Comida
Fácil;Entretenimiento: Anime y Manga japonés;¿Cómo se llama el stand de Funny Valentine en Jojo's Bizarre Adventure Parte 7, Steel Ball Run?;Acciones sucias hechas a precio de precio;Actos sucios realizados por un precio razonable;Guerra Civil;Dios bendiga a Estados Unidos
Fácil;Conocimientos generales;¿Qué bebida alcohólica se hace de melaza?;Ron;Ginebra;Vodka;Whisky
Fácil;Celebridades;¿Qué humorista interpreta a Neil Hamburger?;Gregg Turkington;Nathan Fielder;Tim Heidecker;Todd Glass
Fácil;Ciencia y Naturaleza;La mayor diferencia entre una célula eucariota y una célula procariota es:;La presencia o ausencia de un núcleo;El tamaño total;La presencia o ausencia de ciertos orgánulos;El modo de reproducción
Fácil;Entretenimiento: Videojuegos;"En ""Phoenix Wright: Ace Attorney"", ¿qué personaje es el jefe de policía del distrito?";Damon Gant;Miles Edgeworth;Lana Skye;Mike Meekins
Fácil;Entretenimiento: Videojuegos;"¿Cuál de estos NO es un personaje jugable en ""Left 4 Dead""?";Nick;Louis;Zoey;Factura
Fácil;Conocimientos generales;¿Cuál es el mes más corto del año?;Febrero;Diciembre;Abril;Septiembre
Fácil;Entretenimiento: Videojuegos;¿En qué año se estrenó Super Mario Bros.?;1985;1983;1987;1986
Fácil;Entretenimiento: Televisión;¿Cuál es el verdadero nombre del famoso humorista español, El Risitas?;Juan Joya Borga;Gabriel García Márquez;Jesús Quintero;Ernesto Guevara
Fácil;Arte;¿Quién pintó La noche estrellada?;Vincent van Gogh;Pablo Picasso;Leonardo da Vinci;Miguel Ángel
Fácil;Historia;¿Cuál era el apodo de Manfred von Richthofen?;El Barón Rojo;El as de los altos voladores;La Serpiente Azul;El Artillero Alemán
Fácil;Entretenimiento: Música;¿Cuál de las siguientes canciones no fue lanzada originalmente por Sir Elton John?;Estarás en mi corazón;Roca del Cocodrilo;Vela al viento;No quiero seguir contigo así
Fácil;Entretenimiento: Anime y Manga japonés;"En el anime ""My Hero Academia"", ¿qué personaje aparece con la habilidad de manipular la gravedad?";Uraraka;Bakugo;Deku;Asui
Fácil;Entretenimiento: Televisión;En la serie Stranger Things, ¿cuál es la comida favorita de desayuno de Eleven?;Gofres Eggo;Toast;Capitán Crunch;Bacon y huevos
Fácil;Entretenimiento: Música;¿Cuál de estas NO es una canción de Men at Work?;Caja de cesta;El Dr. Heckyll y el señor Jive;¿Quién podrá ser ahora?;Sé bueno, Johnny
Fácil;Entretenimiento: Televisión;¿Cuál de los siguientes premios NO tienen Matt Stone y Trey Parker?;Oscar;Emmy;Tony;Grammy
Fácil;Entretenimiento: Videojuegos;"¿Cuál de estas no es un arma maravillosa en ""Call Of Duty: Zombies""?";Resonador R115;GKZ-45 Mk3;Ray Gun;Carroñero
Fácil;Entretenimiento: Televisión;"En la primera temporada del drama político de Netflix ""House of Cards"", ¿qué posición gubernamental ocupa Frank Underwood?";Líder de la mayoría en la Cámara;Fiscal General;Presidente;Jefe de Estado Mayor
Fácil;Geografía;¿Cuál es el idioma oficial en Liechtenstein?;Alemán;Francés;Inglés;Italiano
Fácil;Entretenimiento: Libros;¿Cuál NO es un libro de la serie Harry Potter?;El Elfo Doméstico;La Cámara de los Secretos;El prisionero de Azkaban;Las Reliquias de la Muerte
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Quién es el amigo burro sombrío de Winnie the Pooh?;Ígor;Piglet;Tigger;Kanga
Fácil;Entretenimiento: Anime y Manga japonés;"En ""To Love-Ru"", ¿Ren y Run son de qué planeta?";Memorizar;Deviluke;Muérdago;Okiwana
Fácil;Entretenimiento: Televisión;"¿Cuál de estos personajes en ""Stranger Things"" tiene el poder de la telequinesis?";Once;Mike;Lucas;Karen
Fácil;Ciencia y Naturaleza;¿Cuál es el peso atómico estándar de un núcleo de plutonio?;244;94;481;128
Fácil;Entretenimiento: Dibujos animados y animaciones;"¿Qué se pierde en hawaiano y también es el nombre de una niña pequeña en una película de 2002 que presenta a un alienígena llamado ""Stitch""?";Lilo;Jajaja;Lucy;Lulu
Fácil;Entretenimiento: Televisión;¿Qué raza de Star Trek avanza a través de la asimilación?;Borg;Vulcano;Betazoide;Klingon
Fácil;Entretenimiento: Cine;¿Cuál fue la icónica frase de Bruce Campbell tras recibir una mano en la motosierra en Evil Dead 2?;Genial.;Brutal.;Perfecto.;Bien.
Fácil;Arte;¿Qué cuadro no fue realizado por Vincent Van Gogh?;La Novena Ola;Terraza del café por la noche;Dormitorio en Arlés;Noche estrellada
Fácil;Arte;¿Qué artista pintó el mural de finales del siglo XV 'La Última Cena'?;Leonardo da Vinci;Piero della Francesca;Paolo Uccello;Luca Pacioli
Fácil;Ciencia y Naturaleza;¿La enfermedad de Alzheimer afecta principalmente a qué parte del cuerpo humano?;Cerebro;Pulmones;Piel;Corazón
Fácil;Geografía;¿De qué color es el círculo de la bandera japonesa?;Rojo;Blanco;Amarillo;Negro
Fácil;Entretenimiento: Videojuegos;En el videojuego Half-life, ¿qué evento inició el universo de Half-Life tal y como lo conocemos hoy?;La cascada de resonancia;Tercera Guerra Mundial;El ataque Xen;La bomba nuclear de Black Mesa
Fácil;Entretenimiento: Música;¿Qué no es un instrumento de viento?;Viola;Oboe;Trombón;Duduk
Fácil;Entretenimiento: Videojuegos;"En la serie ""Metal Gear Solid"", ¿cómo se llama el hermano de Solid Snake?";Serpiente Líquida;Serpiente Kulus;Billy Snake;Serpiente de Gilur
Fácil;Entretenimiento: Videojuegos;"¿Qué franquicia NO apareció en el videojuego de 2015 ""Lego Dimensions""?";Breaking Bad;Portal;Doctor Who;Regreso al futuro
Fácil;Ciencia: Informática;¿Qué lenguaje usa Node.js?;JavaScript;Java;Java Source;Código fuente de Joomla
Fácil;Entretenimiento: Cine;¿Qué año se lanzó el primer Youtube Rewind oficial?;2010;2012;2011;2013
Fácil;Ciencia y Naturaleza;¿Cuál es la central eléctrica de la célula?;Mitocondrias;Ribosoma;Redbull;Núcleo
Fácil;Ciencia y Naturaleza;¿Cuál es el símbolo químico del helio?;Él;H;Hg;Hs
Fácil;Geografía;"¿Qué estado de EE. UU. es apodado ""El Estado Dorado""?";California;Florida;Nuevo México;Alaska
Fácil;Vehículos;"¿Qué fabricante de neumáticos de coche es famoso por su línea ""P Zero""?";Pirelli;Goodyear;Piedra de puente;Michelin
Fácil;Entretenimiento: Cine;¿Qué película animada fue la primera en contar con una celebridad como actor de voz?;Aladdín;Toy Story;James y el melocotón gigante;El jorobado de Notre Dame
Fácil;Historia;¿Cuál de estos tanques fue diseñado y operado por el Reino Unido?;Tog II;M4 Sherman;Tiger H1;T-34
Fácil;Entretenimiento: Anime y Manga japonés;"¿Cuál es el nombre del doblaje inglés ""Smile Precure""?";Fuerza de Purpurina;Chicas Brillantes;Patrulla de cuentos de hadas;Princesas del poder
Fácil;Conocimientos generales;¿El cártel de la droga dirigido por Pablo Escobar se originó en qué ciudad sudamericana?;Medellín;Bogotá;Quito;Cali
Fácil;Conocimientos generales;¿Cuántas letras hay en el alfabeto inglés?;26;30;17;5
Fácil;Entretenimiento: Televisión;¿Qué serie de televisión trata sobre un abuelo que arrastra a su nieto en aventuras?;Rick & Morty;Family Guy;South Park;Padre americano
Fácil;Mitología;¿Quién era el Rey de los Dioses en la mitología griega antigua?;Zeus;Apollo;Hermes;Poseidón
Fácil;Conocimientos generales;¿Cómo se conoce más comúnmente como el perímetro de un círculo?;Circunferencia;Diámetro;Radio;Arco
Fácil;Deportes;¿Qué equipo ganó la MLS Cup 2016?;Seattle Sounders;Colorado Rapids;Toronto FC;Montreal Impact
Fácil;Entretenimiento: Videojuegos;¿Qué juego de Kirby introdujo primero las Habilidades de Copia?;La aventura de Kirby;Kirby Super Star;La Tierra de los Sueños de Kirby 2;La tierra de los sueños de Kirby
Fácil;Conocimientos generales;¿Cuál fue la primera línea del Metro de Londres construida?;Metropolitan Line;Línea circular;Línea Bakerloo;Línea Victoria
Fácil;Entretenimiento: Videojuegos;"En ""Phantasy Star Online 2"", ¿cuál es la primera zona a la que tienes acceso?";Bosque;Pantano;Llanuras;Cuevas
Fácil;Entretenimiento: Televisión;"¿Qué actor interpreta a ""Walter White"" en la serie ""Breaking Bad""?";Bryan Cranston;Andrew Lincoln;Aaron Paul;RJ Mitte
Fácil;Entretenimiento: Música;¿Cuántos álbumes publicó King Gizzard & the Lizard Wizard en 2017?;5;3;6;2
Fácil;Conocimientos generales;¿Cuál de los siguientes monumentos no se encuentra en la ciudad de Nueva York?;Monumento a Lincoln;Empire State Building;Times Square;Central Park
Fácil;Entretenimiento: Anime y Manga japonés;En la novena película de Pokémon, ¿quién es el Príncipe del Mar?;Manaphy;Ash;Mayo;Fantasma
Fácil;Entretenimiento: Videojuegos;En Pokémon, ¿la habilidad Guardia Maravilla es exclusiva de qué Pokémon?;Shedinja;Sableye;Spiritomb;Silvally
Fácil;Deportes;¿Con quién ganó Steven Gerrard la Champions League?;Liverpool;Real Madrid;Chelsea;Man City
Fácil;Conocimientos generales;¿Cuál de los siguientes presidentes no está en el Monte Rushmore?;John F. Kennedy;Theodore Roosevelt;Abraham Lincoln;Thomas Jefferson
Fácil;Entretenimiento: Televisión;"Cuando Donkey Kong murió en el episodio ""It's a Wonderful Life"" de ""Donkey Kong Country"", ¿quién era su ángel de la guarda?";Eddie el viejo yeti malvado;Kiddy Kong;Diddy Kong;King K. Rool
Fácil;Entretenimiento: Videojuegos;¿Qué raza en Guild Wars 2 cree en la Alquimia Eterna?;Asura;Humanos;Norn;Charr
Fácil;Ciencia y Naturaleza;¿Cuál es el primer elemento de la tabla periódica?;Hidrógeno;Helio;Oxígeno;Litio
Fácil;Conocimientos generales;¿Cómo se llama el grupo antagonista en Danganronpa Another Episode: Ultra Despair Girls?;Guerreros de la Esperanza;Los Monokubs;Guerreros de la Desesperación;La desesperación definitiva
Fácil;Ciencia y Naturaleza;¿Qué usó Gregory Mendel para probar los cruces genéticos?;Guisantes;Gatos;Flores;Loros
Fácil;Vehículos;¿Cuántas ruedas tiene un monociclo?;1;4;3;6
Fácil;Entretenimiento: Juegos de mesa;En una partida estándar de Monopoly, ¿de qué color son las dos propiedades más baratas?;Brown;Verde;Amarillo;Azul
Fácil;Mitología;El nombre de esta diosa griega fue elegido por el planeta enano responsable de la discordia sobre la clasificación de Plutón entre los astrónomos.;Eris;Caronte;Ceres;Disnomia
Fácil;Entretenimiento: Videojuegos;¿Quién es el protagonista en Dead Rising (2006)?;Frank West;Chuck Greene;John North;Jason Grey
Fácil;Entretenimiento: Televisión;"¿Cuál es el nombre del planeta del que proviene el Doctor de la serie de televisión ""Doctor Who""?";Gallifrey;Sontar;Skaro;Mondas
Fácil;Entretenimiento: Libros;"¿Qué famoso novelista de espías escribió el cuento infantil ""Chitty-Chitty-Bang-Bang""?";Ian Fleming;Joseph Conrad;John Buchan;Graham Greene
Fácil;Entretenimiento: Videojuegos;¿Cuál de estos NO es un mapa incluido en el juego Counter-Strike: Global Offensive?;Plataforma petrolífera;Asalto;Mirage;Caché
Fácil;Ciencia: Matemáticas;¿Cuántos lados tiene un heptágono?;7;8;6;5
Fácil;Deportes;¿En qué año ganó Jenson Button su primer Campeonato Mundial de Pilotos de Fórmula 1?;2009;2010;2007;2006
Fácil;Ciencia: Informática;¿Qué cantidad de bits suele ser igual a un byte?;8;1;2;64
Fácil;Entretenimiento: Cine;"En la película de 1995 ""Balto"", ¿quiénes son los cómplices de Steele?";Kaltag, Nikki y Star;Dusty;Kirby;y Ralph
Fácil;Historia;¿Cuándo comenzó la Batalla del Somme?;1 de julio de 1916;1 de agosto;1916;2 de julio
Fácil;Entretenimiento: Televisión;En la serie de televisión 'M*A*S*H', ¿cuál era el apodo del cabo Walter O'Reilly?;Radar;Hawkeye;Labios Calientes;Trampero
Fácil;Conocimientos generales;"¿Un delincuente que ha ""manipulado los libros"" ha cometido qué tipo de comportamiento ilegal?";Fraude contable;Blanqueo de dinero;Extorsión;Chantaje
Fácil;Entretenimiento: Videojuegos;¿Cómo se llama la nave principal que usó el comandante Shepard en la franquicia Mass Effect?;Normandía;Osiris;Infinity;Endeavour
Fácil;Conocimientos generales;¿Sobre qué camina un funambulista?;Una cuerda floja;Cristales rotos;Pelotas;La Luna
Fácil;Entretenimiento: Videojuegos;En Overwatch, ¿qué especie de simio es el héroe Winston?;Gorila;Orangutan;Chimpancé;Gibón
Fácil;Entretenimiento: Dibujos animados y animaciones;"¿Cuál es la comida favorita del Everest en la serie ""PAW Patrol"" de Nickelodeon/Nick Jr.?";Hígado;Pollo;Filete;Caribú
Fácil;Conocimientos generales;¿Cuál es el nombre del personaje principal de la serie: Dead Space?;Isaac Clarke;Ellen Ripley;Comandante Shepard;Capitán Kirk
Fácil;Deportes;En la Copa Mundial de la FIFA 2014, ¿cuál fue el resultado final en el partido Brasil - Alemania?;46029;01-may;01-jun;02-jun
Fácil;Entretenimiento: Videojuegos;¿Cuál es la clase favorita de Gabe Newell en Team Fortress 2?;Espía;Pesado;Médico;Pirotecnia
Fácil;Entretenimiento: Videojuegos;¿Cuántos monstruos insignia aparecen en las Generaciones de Monster Hunter?;4;1;2;3
Fácil;Entretenimiento: Música;"El DJ sueco Tim Bergling, que produjo canciones como ""Levels"" y ""Wake Me Up"", es más conocido bajo qué alias?";Avicii;deadmau5;Alesso;Skrillex
Fácil;Deportes;¿Qué país acogió los Juegos Olímpicos de Verano de 2020?;Japón;China;Australia;Alemania
Fácil;Vehículos;¿Cuál de los siguientes sistemas de evitación de colisiones ayuda a que los aviones eviten colisión entre sí?;TCAS;GPWS;OCAS;TAWS
Fácil;Entretenimiento: Videojuegos;¿Qué nacionalidad D.Va Overwatch?;Coreano;Japonés;Chino;Vietnamita
Fácil;Entretenimiento: Música;"¿Qué álbum de Led Zeppelin contiene ""Stairway to Heaven""?";Led Zeppelin IV;Casas del Santo;Graffiti físico;Led Zeppelin III
Fácil;Conocimientos generales;¿Qué tecnología lleva el nombre de un gobernante de Dinamarca y Noruega del siglo X?;Bluetooth;Wi-Fi;GPS;Internet
Fácil;Entretenimiento: Música;¿Cuál de las siguientes canciones interpretó Elton John tras el fallecimiento de la princesa Diane?;Velas al viento;Supongo que por eso lo llaman The Blues;Tu canción;Chica de la Isla
Fácil;Conocimientos generales;¿Quién es la persona más joven en recibir un Premio Nobel?;Malala Yousafzai;Lawrence Bragg;Werner Heisenberg;Yasser Arafat
Fácil;Entretenimiento: Musicales y teatros;¿Cuántas obras suele considerarse que escribió Shakespeare?;37;18;54;25
Fácil;Ciencia: Informática;"En ""Hexadecimal"", qué color se mostraría en el código de color? ""#00FF00""?";Verde;Rojo;Azul;Amarillo
Fácil;Entretenimiento: Videojuegos;¿Cuál de los siguientes no es un personaje en la serie Street Fighter?;Mai Shiranui;Laura Matsuda;Sakura Kasugano;Ibuki
Fácil;Ciencia y Naturaleza;¿El uranio que se encuentra de forma natural consiste principalmente en qué isótopo?;238;235;239;233
Fácil;Conocimientos generales;¿De qué están hechos los sombreros Panamá?;Paja;Seda;Cáñamo;Lino
Fácil;Vehículos;¿Jaguar Cars fue propiedad de qué fabricante de coches anteriormente?;Ford;Chrysler;General Motors;Fiat
Fácil;Conocimientos generales;¿Cuál es el famoso apellido de Papa John's?;Schnatter;Sopa;Williams;ANDERSON
Fácil;Historia;"¿Qué país moderno es conocido como ""El Cementerio de los Imperios""?";Afganistán;China;Irak;Rusia
Fácil;Animales;¿De qué país son nativos los wombats?;Australia;Nueva Zelanda;Papúa Nueva Guinea;Palaos
Fácil;Entretenimiento: Juegos de mesa;¿Cuál es el nivel máximo que puedes tener en una sola clase en Dungeons and Dragons (5e)?;20;30;15;25
Fácil;Entretenimiento: Cine;¿Cómo se llama la banda retro-mod ficticia protagonizada por Austin Powers como vocalista principal?;Té Ming;Cough Fi;Spear Mint;Mister E
Fácil;Entretenimiento: Música;¿Cómo se llama la esposa de Rivers Cuomo?;Kyoko Ito;Yoko Ono;Kyary Pamyu Pamyu;LiSA
Fácil;Entretenimiento: Videojuegos;¿Quién es el líder del Equipo Místico en Pokémon Go?;Blanche;Candela;Chispa;Willow
Fácil;Entretenimiento: Libros;"¿Quién escribió ""La letra escarlata"", publicada en 1850?";Nathaniel Hawthorne;Washington Irving;James Fenimore Cooper;Catherine Maria Sedgwick
Fácil;Vehículos;¿Cuál es el nombre del coche eléctrico más popular de Nissan?;Leaf;Árbol;Ciervos;Raíces
Fácil;Conocimientos generales;¿Qué significa la 'S' en la abreviatura SIM, es decir, tarjeta SIM?;Suscriptor;Sencillo;Seguro;Sólido
Fácil;Geografía;¿Cuál de estos NO es un estado o territorio australiano?;Alberta;Nueva Gales del Sur;Victoria;Queensland
Fácil;Conocimientos generales;¿Cómo se despide uno en español?;Adiós;Hola;Au Revoir;Salir
Fácil;Entretenimiento: Videojuegos;¿Cómo se llama el aventurero que conoces en las minas de Stardew Valley?;Marlon;Marnie;Morris;Marvin
Fácil;Geografía;¿Cuál es el país más grande, por área, que solo tiene una zona horaria?;China;Canadá;India;Rusia
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Cuál de los siguientes no es un personaje de Los Picapiedra?;Lord Rockingham IX;Rockhead Slate;El Gran Gazoo;Barney Rubble
Fácil;Conocimientos generales;¿Cuál de estas fiestas NO suele celebrarse en el mes de diciembre?;Acción de Gracias;Navidad;Kwanzaa;Janucá
Fácil;Entretenimiento: Cine;"""La primera regla es: no hablas de ello"" es una referencia a qué película?";Club de la Lucha;La isla;Impensable;Pastel Americano
Fácil;Entretenimiento: Cine;"¿Quién interpretó al alguacil adjunto Samuel Gerard en la película de 1993 ""El fugitivo""?";Tommy Lee Jones;Harrison Ford;Harvey Keitel;Martin Landau
Fácil;Conocimientos generales;¿Los antibióticos generalmente se toman para combatir qué?;Infecciones bacterianas;Virus;Migrañas;Dolores musculares
Fácil;Celebridades;¿Qué actriz se casó con Michael Douglas en el año 2000?;Catherine Zeta-Jones;Ruth Jones;Pam Ferris;Sara Sugarman
Fácil;Entretenimiento: Libros;En la novela 1984, escrita por George Orwell, ¿cómo se llama el régimen totalitario que controla Oceanía?;INGSOC;Neobolchevismo;Aniquilación del Yo;Alianza Terrestre
Fácil;Entretenimiento: Libros;¿Cuál es el título del primer libro de Sherlock Holmes de Arthur Conan Doyle?;Un estudio en escarlata;El signo de los cuatro;Un caso de identidad;Las acciones de Raffles Haw
Fácil;Conocimientos generales;"La palabra ""docena"" suele referirse a un grupo de cuántos objetos?";12;6;20;10
Fácil;Entretenimiento: Videojuegos;¿Quién es el personaje principal del juego Half-Life: Opposing Force?;Adrian Shephard;Gordon Freeman;Alyx Vance;Barney Calhoun
Fácil;Entretenimiento: Música;"¿Qué artista famoso apareció en la canción ""Computers"" de Rowdy Rebel de 2015?";Bobby Shmurda;Lil Wayne;Will.I.AM;Kendrick Lamar
Fácil;Entretenimiento: Videojuegos;¿Cómo se llama una franquicia popular que incluye colocar bloques y sobrevivir en un mundo abierto?;Minecraft;Sin girar;Roblox;Gran Robo de Auto V
Fácil;Conocimientos generales;¿Cuál de las siguientes naciones NO fue beligerante en la Primera Guerra Mundial?;Dinamarca;Portugal;Grecia;Rumanía
Fácil;Ciencia: Matemáticas;¿Qué número primo viene después del 19?;23;25;21;27
Fácil;Entretenimiento: Videojuegos;En el juego Battleblock Theater, ¿cómo se llamaba el actor de voz que puso voz al narrador?;Will Stamper;Steve Blum;Richard Epcar;Yuri Lowenthal
Fácil;Conocimientos generales;¿Qué canal conecta el mar Mediterráneo con el mar Rojo?;Suez Canal;Canal de Panamá;Canal del Sinaí;Qaraqum Canal
Fácil;Entretenimiento: Videojuegos;"¿Cuántas Esmeraldas del Caos hay en el universo de ""Sonic the Hedgehog""?";7;6;8;14
Fácil;Deportes;¿Qué país produjo futbolistas como Cafu, Roberto Carlos y Pelé?;Brasil;Argentina;Portugal;España
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Cuál de estos NO es un personaje de dibujos animados de Disney?;Pato Lucas;Pato Donald;Pato Margarita;Tío Gilito
Fácil;Entretenimiento: Música;¿Cuál de estas canciones de Skrillex cuenta con Fatman Scoop como artista secundario?;Receso;Todo es válido en el amor y el brostep;Rock N Roll (Te llevará a la montaña);Monstruos aterradores y sprites agradables
Fácil;Entretenimiento: Videojuegos;En Final Fantasy XIV, ¿cómo se llama la Deep Dungeon que se introdujo en la expansión Heavensward?;Palacio de los Muertos;Cielo en lo alto;Instalación de Investigación Eteroquímica;Templo Hundido de Qarn
Fácil;Animales;¿Cuál es el verdadero nombre de Grumpy Cat?;Salsa Tardar;Salsa;Minnie;Brócoli
Fácil;Entretenimiento: Videojuegos;¿Cómo se llamaba la secuela cancelada de Team Fortress?;Team Fortress 2: Hermandad de Armas;Team Fortress 2: Mercenarios del Desierto;Team Fortress 2: Operación Grinder de Engranajes;Team Fortress 2: Regreso a Classic
Fácil;Entretenimiento: Música;"La ""Invasión Británica"" fue un fenómeno cultural en la música en el que las boy bands británicas se hicieron populares en Estados Unidos en qué década.";Años 60;Años 50;Años 40;Años 30
Fácil;Entretenimiento: Musicales y teatros;¿Cuál es el primer número de prisionero de Jean ValJean?;24601;9430;1729;32769
Fácil;Conocimientos generales;Cuando alguien es inexperto, ¿de qué color es ese?;Verde;Rojo;Azul;Amarillo
Fácil;Conocimientos generales;"¿Dónde está la estación de tren ""Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch""?";Gales;Moldavia;República Checa;Dinamarca
Fácil;Entretenimiento: Cine;¿Quién dirigió las películas de Kill Bill?;Quentin Tarantino;Arnold Schwarzenegger;David Lean;Stanley Kubrick
Fácil;Ciencia: Informática;¿Cuántos valores puede representar un solo byte?;256;8;1;1024
Fácil;Entretenimiento: Videojuegos;"¿En qué año se lanzó el primer juego de ""Mass Effect""?";2007;2008;2009;2010
Fácil;Conocimientos generales;¿En qué galaxia se encuentra la Tierra?;La Galaxia de la Vía Láctea;La galaxia marciana;El Galaxy Note;El agujero negro
Fácil;Historia;Durante la Segunda Guerra Mundial, en 1945, Estados Unidos lanzó bombas atómicas sobre las dos ciudades japonesas de Hiroshima y ¿qué otra ciudad?;Nagasaki;Kawasaki;Tokio;Kagoshima
Fácil;Entretenimiento: Libros;"¿Quién fue el autor de la novela de 1954, ""El señor de las moscas""?";William Golding;Stephen King;F. Scott Fitzgerald;Zorro Cazador
Fácil;Historia;¿Cuál de estos países NO formó parte de las Potencias Centrales durante la Primera Guerra Mundial?;España;Austria-Hungría;Turquía;Alemania
Fácil;Historia;¿Cuál era el nombre comúnmente dado a las antiguas rutas comerciales que conectaban el Este y el Oeste de Eurasia?;Ruta de la Seda;Camino de las Especias;Carretera de Arcilla;Camino de la Sal
Fácil;Animales;¿A qué clase de animales pertenecen los tritones?;Anfibio;Peces;Reptiles;Mamíferos
Fácil;Vehículos;¿Cuál es el coche legal en carretera más rápido del mundo?;Koenigsegg Agera RS;Hennessy Venom GT;Bugatti Veyron Super Sport;Pagani Huayra a.C.
